id,marital,sex,earnmost,workstatus,owner,ind,size,employed,regular,occ,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,bonus,workdaypermonth,workhourperweek,overworkperweek,head,year,age
22112,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,64
22113,1,1,1,1,1,4,2,1,8,8,5,9,88888,888888,888888,88888,0,18,28,999,1,2005,68
22116,2,2,1,3,3,16,2,5,5,6,1,4,88888,888888,800,88888,0,13,21,0,1,2005,62
22118,1,2,0,1,1,4,1,3,8,8,5,1,84,888888,888888,88888,0,15,45,999,0,2005,54
22119,1,1,1,1,2,5,5,5,1,6,2,1,600,888888,888888,88888,880,20,40,0,1,2005,56
22122,1,2,0,3,2,6,5,5,5,3,1,1,70,888888,888888,88888,1,22,18,0,0,2005,44
22123,1,1,1,1,2,5,5,5,2,8,3,1,580,888888,888888,88888,230,22,60,16,1,2005,46
22126,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,45
22127,1,2,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,57
22130,1,2,0,1,2,10,2,5,1,6,1,1,160,888888,888888,88888,0,21,40,999,0,2005,57
22133,1,1,1,1,2,6,2,5,2,99,2,1,450,888888,888888,88888,200,22,45,8,1,2005,57
22134,1,1,1,1,2,5,5,5,2,10,3,1,475,888888,888888,88888,99999,20,50,10,1,2005,43
22135,1,1,1,1,2,10,5,5,1,7,3,1,400,888888,888888,88888,70,20,46,15,1,2005,36
22137,2,2,0,1,4,16,6,5,4,10,2,1,210,888888,888888,88888,70,20,42,2,0,2005,25
22139,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,62
22140,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,65
22141,2,1,0,1,2,16,2,5,1,4,1,1,160,888888,888888,88888,30,25,54,6,0,2005,22
22142,1,1,1,1,4,15,3,5,1,10,3,1,488,888888,888888,88888,235,22,40,999,1,2005,54
22144,1,2,0,3,1,6,1,3,8,3,5,1,200,888888,888888,88888,0,25,30,999,0,2005,65
22145,1,1,1,1,2,18,2,5,1,8,1,1,270,888888,888888,88888,0,25,60,999,1,2005,56
22146,1,1,1,1,2,6,3,5,2,5,1,5,88888,888888,888888,600,0,20,50,10,1,2005,49
22147,1,1,1,1,3,18,1,2,8,12,5,1,500,888888,888888,88888,100,30,999,999,1,2005,59
22148,2,2,0,1,2,16,2,5,5,12,1,1,84,888888,888888,88888,4,30,15,0,0,2005,27
22149,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,65
22150,2,2,0,1,1,6,2,5,1,6,1,1,220,888888,888888,88888,0,22,50,0,0,2005,29
22151,1,1,1,1,2,11,4,5,2,9,3,1,260,888888,888888,88888,180,22,60,12,1,2005,39
22152,1,1,1,1,2,5,4,5,2,5,1,1,425,888888,888888,88888,133,25,58,10,1,2005,53
22153,1,1,1,1,2,5,5,5,1,6,3,1,300,888888,888888,88888,140,22,10,2,1,2005,32
22154,1,1,1,1,2,5,5,5,1,8,3,1,300,888888,888888,88888,100,22,45,0,1,2005,48
22155,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,65
22156,2,2,1,1,1,4,2,5,1,6,1,1,250,888888,888888,88888,0,24,84,36,1,2005,39
22157,2,2,1,1,3,14,2,5,1,10,1,1,330,888888,888888,88888,70,25,55,15,1,2005,48
22158,2,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,50
22159,1,1,0,4,1,1,9,1,8,1,5,5,88888,888888,888888,74,0,99,999,999,0,2005,65
22160,2,1,1,1,2,99,5,5,9,8,1,1,350,888888,888888,88888,0,22,70,999,1,2005,50
22163,1,1,1,1,2,5,5,5,1,8,3,1,350,888888,888888,88888,45,21,40,0,1,2005,60
22164,1,2,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,63
22165,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,64
22166,1,2,0,1,1,16,1,1,8,4,5,5,88888,888888,888888,90,0,20,42,999,0,2005,56
22167,1,1,1,1,2,10,5,5,1,7,3,1,350,888888,888888,88888,90,24,40,2,1,2005,34
22168,2,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,67
22169,1,1,1,1,1,4,2,5,1,8,1,1,400,888888,888888,88888,15,25,60,12,1,2005,28
22170,1,2,0,3,4,17,6,6,8,12,1,1,91,888888,888888,88888,0,12,10,999,0,2005,55
22171,1,2,0,3,2,5,5,6,8,8,2,4,88888,888888,1000,88888,0,1,999,999,0,2005,36
22172,1,2,0,3,3,15,2,5,6,6,5,1,100,888888,888888,88888,0,15,40,999,0,2005,41
22173,1,1,0,1,1,4,1,1,8,8,3,1,500,888888,888888,88888,0,25,8,0,0,2005,52
22174,1,1,1,1,1,2,1,1,8,1,5,1,500,888888,888888,88888,0,20,36,999,1,2005,64
22175,2,2,0,1,2,10,2,5,1,7,3,1,220,888888,888888,88888,4,20,95,5,0,2005,27
22176,2,1,1,4,1,2,9,1,8,1,3,3,88888,20000,888888,88888,0,10,30,999,1,2005,66
22177,1,2,0,1,2,1,2,5,5,1,1,1,170,888888,888888,88888,45,20,40,0,0,2005,42
22178,2,2,1,1,2,5,3,5,5,8,1,4,88888,888888,750,88888,0,20,999,999,1,2005,60
22179,1,2,0,1,2,7,2,5,5,4,5,3,88888,3500,888888,88888,0,23,30,0,0,2005,40
22182,1,2,0,3,2,6,3,5,5,8,1,1,120,888888,888888,88888,16,23,48,999,0,2005,38
22183,1,1,1,1,1,2,1,1,8,1,1,3,88888,13333,888888,88888,0,15,48,999,1,2005,59
22184,2,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,64
22185,2,1,0,1,2,12,5,5,6,3,1,4,88888,888888,1300,88888,0,18,33,2,0,2005,29
22186,2,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,61
22189,2,2,1,2,3,14,4,5,1,99,1,4,88888,888888,870,88888,0,25,48,999,1,2005,47
22190,2,2,1,1,2,14,5,5,5,4,4,4,88888,888888,1200,88888,0,16,25,999,1,2005,40
22191,2,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,37
22192,2,2,0,1,2,4,4,5,1,6,1,1,165,888888,888888,88888,40,20,45,999,0,2005,36
22193,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,63
22194,1,2,0,4,9,99,9,9,8,6,1,9,88888,888888,888888,88888,99999,25,8,999,0,2005,46
22195,1,1,1,1,4,15,3,5,1,10,3,1,508,888888,888888,88888,220,22,45,5,1,2005,54
22196,1,2,0,3,2,5,2,5,5,8,1,4,88888,888888,735,88888,10,22,23,0,0,2005,37
22197,1,1,1,1,1,2,2,5,1,8,3,3,88888,9000,888888,88888,20,25,999,999,1,2005,30
22198,1,2,0,3,2,6,3,5,5,3,5,4,88888,888888,700,88888,7,25,20,2,0,2005,55
22199,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,68
22200,2,1,0,1,2,11,3,5,6,3,1,4,88888,888888,900,88888,0,20,999,999,0,2005,23
22202,1,2,0,5,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,57
22204,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,55
22205,2,1,0,1,2,6,4,5,2,3,3,1,350,888888,888888,88888,100,25,50,10,0,2005,41
22207,1,1,1,1,1,5,2,1,8,5,1,5,88888,888888,888888,1500,0,27,70,0,1,2005,38
22208,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,53
22209,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,50
22210,1,2,0,3,2,7,2,5,5,4,2,4,88888,888888,780,88888,0,12,4,999,0,2005,28
22211,1,1,1,1,2,5,3,5,1,8,1,1,750,888888,888888,88888,40,25,8,0,1,2005,50
22212,1,1,1,1,1,4,1,1,8,8,5,3,88888,20000,888888,88888,0,15,25,999,1,2005,59
22214,1,1,1,1,2,10,3,6,8,7,1,1,300,888888,888888,88888,0,25,58,999,1,2005,63
22215,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,66
22217,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,62
22218,1,1,0,1,2,5,4,5,1,8,1,1,350,888888,888888,88888,80,22,55,10,0,2005,45
22219,2,2,0,1,2,6,5,5,5,3,9,9,88888,888888,888888,88888,99999,99,999,999,0,2005,24
22220,1,2,0,1,4,15,3,5,1,10,3,1,462,888888,888888,88888,204,24,66,18,0,2005,49
22221,1,1,1,1,2,10,3,5,2,99,3,3,88888,12000,888888,88888,70,22,50,10,1,2005,38
22222,1,1,1,1,1,4,2,1,8,8,5,1,400,888888,888888,88888,0,23,42,999,1,2005,39
22223,1,1,1,1,1,10,1,1,8,7,5,1,350,888888,888888,88888,70,22,48,999,1,2005,33
22226,1,1,1,1,4,17,6,5,2,12,2,1,500,888888,888888,88888,200,20,40,0,1,2005,53
22227,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,64
22228,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,64
22229,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,70
22231,1,1,1,1,4,17,6,5,1,99,2,1,642,888888,888888,88888,180,21,40,0,1,2005,57
22232,2,2,1,1,2,5,1,5,6,4,1,4,88888,888888,800,88888,0,20,38,999,1,2005,58
22233,1,2,0,3,3,14,3,9,8,4,1,4,88888,888888,900,88888,10,12,18,999,0,2005,62
22234,1,1,1,1,1,16,1,2,8,10,5,1,350,888888,888888,88888,0,10,20,0,1,2005,32
22235,1,2,1,3,1,5,1,3,8,8,9,5,88888,888888,888888,86,0,99,999,999,1,2005,67
22236,1,2,0,4,2,6,5,5,9,6,3,1,99999,888888,888888,88888,99999,99,999,0,0,2005,32
22238,2,1,0,1,1,4,2,5,5,8,1,4,88888,888888,1250,88888,0,23,50,18,0,2005,31
22239,1,1,1,1,2,5,5,5,2,8,3,1,530,888888,888888,88888,220,20,52,12,1,2005,46
22240,1,1,1,1,4,17,6,5,2,5,3,1,500,888888,888888,88888,250,25,999,999,1,2005,53
22241,1,1,1,1,2,5,5,5,1,8,3,1,500,888888,888888,88888,160,20,48,2,1,2005,55
22242,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,36
22243,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,54
22244,1,1,1,1,4,17,4,5,1,6,1,1,300,888888,888888,88888,100,20,40,0,1,2005,53
22245,1,2,1,1,2,5,4,5,5,8,1,4,88888,888888,800,88888,4,21,54,6,1,2005,62
22246,1,2,0,3,1,16,1,5,5,4,1,4,88888,888888,700,88888,0,20,999,999,0,2005,63
22247,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,62
22248,1,1,0,1,1,4,1,9,8,8,1,1,325,888888,888888,88888,0,26,48,999,0,2005,33
22249,1,2,0,1,3,14,3,5,1,10,1,1,99999,888888,888888,88888,0,20,50,3,0,2005,53
22251,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,69
22252,1,2,0,3,2,16,3,5,5,4,1,4,88888,888888,800,88888,0,8,8,0,0,2005,26
22254,2,2,1,1,2,4,5,5,5,6,2,1,120,888888,888888,88888,20,20,7,0,1,2005,38
22255,1,1,1,1,2,5,5,5,2,6,2,1,750,888888,888888,88888,400,22,50,15,1,2005,56
22256,2,1,0,1,3,14,4,5,1,6,3,1,99999,888888,888888,88888,99999,22,45,5,0,2005,26
22257,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,31
22258,2,2,0,1,2,5,3,5,1,6,1,1,195,888888,888888,88888,71,20,10,2,0,2005,28
22259,2,1,1,1,2,7,5,5,2,4,1,1,320,888888,888888,88888,62,23,45,15,1,2005,33
22260,2,1,1,1,2,6,4,5,4,3,1,3,88888,9500,888888,88888,0,22,40,0,1,2005,42
22261,1,1,1,1,4,15,6,5,1,10,3,1,499,888888,888888,88888,200,21,40,0,1,2005,42
22263,1,2,0,3,1,6,1,5,5,3,1,4,88888,888888,700,88888,0,20,20,999,0,2005,30
22266,1,2,0,3,2,5,4,4,8,8,1,1,50,888888,888888,88888,0,20,20,0,0,2005,34
22267,1,1,0,1,2,4,2,5,2,8,1,1,380,888888,888888,88888,60,24,56,999,0,2005,48
22268,1,2,0,3,3,14,3,5,4,10,1,1,100,888888,888888,88888,0,15,6,0,0,2005,43
22269,1,2,0,1,1,4,2,5,1,6,1,1,205,888888,888888,88888,51,25,42,0,0,2005,46
22271,1,2,0,3,2,6,5,5,5,3,3,4,88888,888888,838,88888,4,20,17,2,0,2005,44
22272,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,51
22273,1,1,1,1,4,17,6,5,2,5,2,1,592,888888,888888,88888,245,22,45,5,1,2005,54
22274,1,1,1,1,2,5,4,5,1,8,3,1,400,888888,888888,88888,100,20,40,5,1,2005,42
22275,1,1,1,5,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,64
22276,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,53
22277,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,63
22278,1,2,0,3,2,14,5,5,5,4,1,4,88888,888888,782,88888,0,14,20,999,0,2005,63
22280,1,1,0,1,2,5,4,5,1,8,3,1,450,888888,888888,88888,160,20,60,5,0,2005,49
22281,1,1,1,1,2,4,2,5,2,8,1,1,420,888888,888888,88888,189,23,40,0,1,2005,50
22282,1,1,1,1,2,5,4,5,2,8,1,1,245,888888,888888,88888,98,25,68,28,1,2005,40
22283,1,1,1,1,2,5,5,5,1,8,3,1,409,888888,888888,88888,288,22,46,6,1,2005,46
22284,1,2,0,3,2,16,4,6,8,4,1,4,88888,888888,1000,88888,4,25,6,0,0,2005,63
22285,1,1,1,1,2,10,4,5,1,7,3,1,350,888888,888888,88888,120,23,48,0,1,2005,58
22286,1,1,1,1,2,5,5,5,1,10,3,1,620,888888,888888,88888,244,20,40,2,1,2005,49
22287,1,2,0,3,2,16,5,5,5,4,1,1,65,888888,888888,88888,0,26,9,0,0,2005,35
22289,1,1,1,1,1,18,2,6,8,12,5,3,88888,10000,888888,88888,0,17,40,999,1,2005,62
22291,2,2,0,1,4,15,6,5,5,10,5,1,120,888888,888888,88888,0,20,55,999,0,2005,28
22292,1,1,1,1,2,5,5,5,2,6,3,1,550,888888,888888,88888,190,22,39,0,1,2005,50
22293,2,2,0,1,2,16,3,5,5,4,1,4,88888,888888,700,88888,0,20,80,0,0,2005,30
22294,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,58
22295,1,1,1,1,4,17,6,5,2,11,1,1,580,888888,888888,88888,200,22,48,0,1,2005,54
22297,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,55
22299,2,2,1,1,4,17,6,5,1,6,3,1,250,888888,888888,88888,100,21,53,5,1,2005,32
22301,1,2,0,1,2,5,5,5,7,10,1,1,142,888888,888888,88888,0,25,91,21,0,2005,61
22302,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,64
22303,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,65
22304,1,1,1,1,1,4,1,1,8,7,5,1,300,888888,888888,88888,0,20,8,0,1,2005,46
22305,2,1,0,1,4,17,6,5,1,11,9,1,99999,888888,888888,88888,99999,99,999,999,0,2005,23
22306,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,66
22307,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,62
22308,2,2,0,1,4,14,2,5,1,10,3,1,174,888888,888888,88888,60,20,40,999,0,2005,27
22309,1,2,0,3,1,16,1,3,8,6,5,9,88888,888888,888888,88888,0,99,999,999,0,2005,30
22310,2,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,21
22314,2,1,1,1,1,4,1,5,1,8,9,9,88888,888888,888888,88888,99999,99,999,999,1,2005,61
22315,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,29
22316,2,1,0,1,2,14,5,5,1,10,1,1,300,888888,888888,88888,150,20,38,0,0,2005,34
22317,2,2,0,1,3,99,1,5,1,6,1,1,180,888888,888888,88888,40,20,40,0,0,2005,28
22318,1,2,0,3,2,16,3,6,8,4,1,1,300,888888,888888,88888,20,24,999,999,0,2005,30
22320,1,1,1,1,2,5,4,5,1,8,3,1,225,888888,888888,88888,60,14,50,2,1,2005,30
22321,1,1,1,1,2,5,4,5,3,8,5,1,550,888888,888888,88888,0,26,60,0,1,2005,41
22323,1,1,1,1,4,17,6,5,2,11,1,1,600,888888,888888,88888,270,22,50,10,1,2005,57
22324,1,1,1,1,3,14,5,5,2,10,1,1,1500,888888,888888,88888,0,22,44,4,1,2005,41
22325,2,1,1,1,3,14,5,5,1,10,1,1,200,888888,888888,88888,40,22,47,3,1,2005,22
22326,1,1,1,1,2,4,3,5,1,8,1,1,283,888888,888888,88888,82,27,11,1,1,2005,29
22327,2,2,1,1,2,8,4,5,1,3,3,1,200,888888,888888,88888,90,22,40,999,1,2005,59
22328,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,69
22329,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,34
22330,2,2,0,1,2,8,5,5,9,3,3,1,600,888888,888888,88888,160,20,40,999,0,2005,53
22331,1,1,1,1,2,5,4,5,5,6,2,4,88888,888888,900,88888,0,23,30,2,1,2005,62
22332,1,1,1,1,1,6,1,1,8,3,5,5,88888,888888,888888,500,0,99,999,999,1,2005,56
22333,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,65
22334,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,28
22336,2,1,1,1,2,4,4,5,2,6,3,1,420,888888,888888,88888,120,25,40,999,1,2005,42
22337,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,67
22338,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,32
22339,1,1,1,1,2,16,5,5,1,7,3,1,350,888888,888888,88888,120,18,40,0,1,2005,51
22340,1,1,1,1,2,5,4,5,1,8,1,1,200,888888,888888,88888,40,20,999,20,1,2005,30
22341,1,2,0,3,1,9,1,3,8,6,5,1,100,888888,888888,88888,0,15,20,999,0,2005,48
22342,1,1,1,1,2,5,5,5,2,3,2,1,530,888888,888888,88888,200,22,50,0,1,2005,50
22344,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,34
22345,1,1,1,1,2,5,4,5,2,8,3,1,300,888888,888888,88888,100,22,50,10,1,2005,34
22346,1,1,1,1,3,14,5,5,2,99,1,1,1100,888888,888888,88888,135,26,77,24,1,2005,39
22348,1,2,0,1,4,15,3,5,1,10,3,1,450,888888,888888,88888,150,22,50,10,0,2005,46
22350,2,1,1,1,2,7,5,5,2,4,1,1,266,888888,888888,88888,24,26,63,999,1,2005,41
22352,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,70
22353,1,1,1,1,2,9,5,5,1,4,1,1,400,888888,888888,88888,140,25,100,25,1,2005,36
22354,1,1,1,1,4,17,6,5,2,99,2,1,600,888888,888888,88888,300,21,40,0,1,2005,49
22355,2,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,43
22356,2,2,1,1,2,5,3,5,1,6,3,1,190,888888,888888,88888,70,22,33,2,1,2005,54
22357,2,1,1,1,1,4,2,6,8,8,4,1,650,888888,888888,88888,0,25,50,8,1,2005,54
22358,1,2,0,3,4,17,6,5,7,6,2,4,88888,888888,790,88888,0,3,9,0,0,2005,39
22359,1,2,0,5,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,49
22360,1,2,0,1,1,5,2,5,3,6,1,1,220,888888,888888,88888,30,24,44,0,0,2005,45
22361,1,1,1,1,2,16,2,5,1,12,1,1,120,888888,888888,88888,0,21,35,0,1,2005,47
22362,1,1,1,1,2,4,2,5,1,8,1,1,185,888888,888888,88888,60,27,72,28,1,2005,25
22363,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,50
22364,1,2,0,1,3,15,3,5,1,3,2,1,120,888888,888888,88888,20,22,40,999,0,2005,45
22365,1,1,1,1,2,5,5,5,1,8,3,1,330,888888,888888,88888,120,22,40,30,1,2005,58
22366,1,2,0,1,4,17,6,6,8,6,2,1,140,888888,888888,88888,0,21,35,0,0,2005,59
22367,2,1,1,1,2,5,4,5,1,8,1,1,250,888888,888888,88888,25,16,36,0,1,2005,26
22368,1,2,0,1,3,15,3,5,1,10,3,1,177,888888,888888,88888,40,22,45,10,0,2005,46
22369,1,1,1,1,2,16,3,5,2,10,5,1,99999,888888,888888,88888,99999,20,70,30,1,2005,54
22370,1,2,0,1,3,14,2,5,1,10,1,1,250,888888,888888,88888,100,27,43,2,0,2005,37
22371,1,1,1,1,2,8,3,5,2,6,1,1,230,888888,888888,88888,30,22,50,999,1,2005,33
22372,1,2,0,1,2,6,3,5,5,3,1,4,88888,888888,700,88888,0,20,30,0,0,2005,62
22373,2,1,0,1,3,99,3,5,1,8,1,1,280,888888,888888,88888,50,25,45,0,0,2005,31
22374,2,1,1,1,1,14,2,2,8,10,1,1,3300,888888,888888,88888,0,25,60,999,1,2005,44
22375,1,2,0,1,2,16,5,5,5,4,2,4,88888,888888,780,88888,12,20,20,0,0,2005,33
22376,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,64
22377,1,1,1,1,2,16,2,5,1,4,1,1,250,888888,888888,88888,0,30,42,0,1,2005,55
22378,2,1,1,1,1,6,2,5,9,3,1,4,88888,888888,700,88888,0,20,8,0,1,2005,50
22381,2,1,0,1,1,5,2,3,8,8,1,1,350,888888,888888,88888,0,24,72,999,0,2005,31
22382,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,65
22383,1,1,1,1,2,7,3,5,3,5,5,1,1000,888888,888888,88888,0,20,8,999,1,2005,69
22385,2,2,0,1,2,8,5,5,1,6,3,1,250,888888,888888,88888,45,20,40,3,0,2005,37
22386,1,2,1,1,4,14,4,5,2,10,3,1,500,888888,888888,88888,200,20,49,8,1,2005,59
22387,1,2,0,3,2,16,3,6,8,99,2,4,88888,888888,750,88888,0,20,13,0,0,2005,37
22388,1,1,1,1,2,5,5,5,2,99,3,1,99999,888888,888888,88888,99999,20,50,5,1,2005,37
22389,2,2,0,1,2,8,4,5,1,6,1,1,200,888888,888888,88888,54,20,140,0,0,2005,28
22390,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,43
22391,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,61
22393,1,1,0,1,2,12,5,5,2,10,3,1,200,888888,888888,88888,90,20,40,0,0,2005,56
22394,1,2,0,1,1,16,1,5,5,6,1,4,88888,888888,1000,88888,0,10,20,999,0,2005,60
22395,1,1,1,5,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,35
22397,1,1,1,1,2,8,5,5,2,3,3,1,530,888888,888888,88888,228,20,60,8,1,2005,33
22398,1,1,1,1,2,6,3,5,1,8,3,1,255,888888,888888,88888,54,22,74,26,1,2005,43
22399,1,1,1,1,2,6,5,5,1,6,4,1,500,888888,888888,88888,200,22,38,0,1,2005,51
22400,1,1,1,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,1,2005,64
22401,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,28
22402,1,2,0,4,4,15,6,5,1,10,3,9,88888,888888,888888,88888,0,20,55,10,0,2005,33
22403,1,2,0,1,4,15,6,5,1,10,3,1,420,888888,888888,88888,111,22,40,999,0,2005,43
22404,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,57
22406,2,1,0,2,2,16,3,5,5,3,2,1,40,888888,888888,88888,0,5,9,3,0,2005,21
22407,1,2,0,1,2,5,5,5,6,6,1,4,88888,888888,1350,88888,0,20,43,4,0,2005,27
22408,1,2,0,1,1,16,1,3,8,3,5,1,180,888888,888888,88888,0,26,72,999,0,2005,63
22409,1,1,1,1,1,6,1,1,8,3,5,9,88888,888888,888888,88888,0,30,63,999,1,2005,54
22411,1,1,1,1,1,15,1,1,8,10,5,1,200,888888,888888,88888,0,25,6,0,1,2005,56
22412,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,61
22413,1,2,0,1,2,18,4,5,4,6,1,4,88888,888888,750,88888,0,20,37,999,0,2005,50
22414,1,1,1,1,1,5,1,1,8,8,5,5,88888,888888,888888,170,0,20,40,999,1,2005,66
22415,1,2,1,1,1,6,1,1,8,8,9,9,88888,888888,888888,88888,0,99,999,999,1,2005,70
22416,1,2,0,1,1,1,1,3,8,1,1,5,88888,888888,888888,80,0,20,56,0,0,2005,59
22417,1,1,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,61
22418,1,1,1,1,4,17,6,5,2,6,3,1,445,888888,888888,88888,216,22,40,0,1,2005,51
22419,1,2,0,3,2,16,4,5,5,4,1,4,88888,888888,800,88888,0,20,28,999,0,2005,45
22422,1,1,1,1,2,10,5,5,1,7,3,1,400,888888,888888,88888,100,20,75,25,1,2005,51
22423,1,1,1,1,3,14,5,5,2,6,2,1,420,888888,888888,88888,126,24,42,4,1,2005,52
22424,1,2,0,1,1,16,2,5,2,6,1,1,290,888888,888888,88888,70,26,58,3,0,2005,46
22425,1,2,0,6,8,88,8,8,8,88,8,8,88888,888888,888888,88888,88888,88,888,888,0,2005,63
22426,1,1,1,1,2,4,5,5,2,8,1,1,300,888888,888888,88888,50,22,70,4,1,2005,46
22427,2,1,0,1,3,14,2,6,8,8,1,4,88888,888888,800,88888,0,25,60,6,0,2005,28
22429,1,2,0,1,2,16,3,5,2,6,1,1,330,888888,888888,88888,100,24,60,0,0,2005,56
22430,1,1,1,1,1,6,1,5,5,3,1,1,190,888888,888888,88888,0,25,48,0,1,2005,41
