id,marital,sex,head,earnmost,edbg,workstatus,occ,owner,ind,size,employed,regular,empsinceyear,empsincemonth,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,bonus,workdaypermonth,workhourperweek,overworkperweek,year,age
4341,2,2,1,1,6,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,22
4342,2,2,1,0,4,1,6,2,6,5,5,1,2006,4,3,1,213,888888,888888,88888,72,20,40,0,2009,25
4343,2,2,1,1,2,1,8,2,5,4,5,6,2006,11,1,3,88888,5600,888888,88888,0,20,30,0,2009,54
4344,2,2,1,1,1,3,4,2,16,4,5,5,2005,7,1,4,88888,888888,750,88888,0,20,25,0,2009,71
4345,2,1,1,0,5,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,86
4346,2,1,0,0,2,1,3,2,6,2,5,5,2008,11,1,4,88888,888888,800,88888,0,15,4,999,2009,26
4347,2,2,0,0,4,1,6,2,4,4,5,1,2006,11,1,1,245,888888,888888,88888,128,24,60,8,2009,32
4348,2,2,0,0,3,1,3,2,6,4,5,5,2008,2,1,4,88888,888888,1200,88888,0,20,40,2,2009,46
4349,2,2,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,73
4350,2,1,0,0,6,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,21
4351,2,2,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,75
4352,2,2,0,0,4,1,10,3,15,2,5,7,2009,1,1,9,88888,888888,888888,88888,99999,20,35,0,2009,24
4353,2,2,0,1,3,1,6,2,5,5,5,1,2008,7,3,1,333,888888,888888,88888,180,20,44,6,2009,40
4354,2,2,0,0,1,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,87
4355,2,1,1,0,6,1,7,2,10,4,5,2,1987,4,1,1,357,888888,888888,88888,47,25,72,18,2009,41
4356,2,2,0,0,2,1,4,1,16,2,5,5,2008,11,1,3,88888,13000,888888,88888,80,16,32,0,2009,25
4357,2,2,1,1,3,1,6,2,6,3,5,5,2007,11,1,4,88888,888888,1000,88888,0,20,30,2,2009,32
4358,2,2,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,59
4359,2,1,1,1,4,1,10,2,15,2,5,5,2002,3,1,1,150,888888,888888,88888,0,16,5,0,2009,56
4360,2,2,0,0,4,1,10,4,17,6,5,1,2008,4,3,1,182,888888,888888,88888,50,20,45,10,2009,24
4361,2,1,0,0,2,1,8,2,5,2,5,1,2008,5,1,1,235,888888,888888,88888,5,22,50,10,2009,35
4362,2,1,0,0,4,1,6,2,5,5,5,1,2008,4,3,1,205,888888,888888,88888,50,20,48,8,2009,23
4363,2,1,0,0,4,1,3,1,6,2,1,8,1986,4,5,9,88888,888888,888888,88888,99999,30,70,999,2009,47
4364,2,2,0,0,3,1,4,4,14,4,5,7,2003,9,2,1,230,888888,888888,88888,20,23,38,5,2009,33
4365,2,1,1,0,1,1,8,2,5,4,5,2,1996,11,3,1,270,888888,888888,88888,95,20,40,0,2009,36
4366,2,1,1,1,4,1,3,2,8,5,5,2,2002,7,3,1,282,888888,888888,88888,120,21,46,8,2009,43
4367,2,2,1,1,1,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,72
4368,2,2,0,0,4,1,6,4,17,6,5,1,2008,4,2,1,186,888888,888888,88888,42,20,8,0,2009,23
4369,2,1,0,0,4,1,3,2,6,4,5,1,2008,4,1,1,210,888888,888888,88888,58,20,50,10,2009,23
4370,2,2,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,65
4371,2,1,1,1,4,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,65
4372,2,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,66
4373,2,1,0,0,4,1,6,2,4,4,5,1,2006,4,3,1,220,888888,888888,88888,100,22,60,13,2009,25
4374,2,1,0,0,6,2,4,1,7,1,5,5,2007,4,1,4,88888,888888,1000,88888,0,15,22,0,2009,21
4375,2,1,1,1,1,1,3,1,6,1,1,8,1971,2,1,5,88888,888888,888888,249,0,25,60,0,2009,65
4376,2,2,0,0,4,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,20
4377,2,2,1,1,2,1,4,1,7,1,1,8,2008,7,5,4,88888,888888,1000,88888,0,20,25,999,2009,47
4378,2,2,1,1,2,1,3,2,16,4,5,1,1998,6,1,1,132,888888,888888,88888,0,25,42,999,2009,66
4379,2,1,0,0,2,1,8,1,4,1,5,5,2008,11,1,3,88888,15000,888888,88888,0,15,40,0,2009,29
4380,2,2,0,0,5,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,28
4381,2,2,1,0,2,3,4,2,16,2,4,8,2007,1,1,4,88888,888888,1200,88888,0,1,3,999,2009,65
4382,2,1,0,0,3,2,3,2,6,4,5,5,2007,4,3,4,88888,888888,850,88888,0,17,16,0,2009,20
4383,2,1,1,1,2,1,4,2,7,5,5,4,2000,4,1,1,2160,888888,888888,88888,0,24,72,0,2009,40
4384,2,2,1,1,2,3,4,4,11,6,6,8,2006,9,5,9,88888,888888,888888,88888,0,4,56,0,2009,64
4385,2,1,0,0,2,1,4,2,7,2,5,5,2009,2,2,4,88888,888888,1000,88888,0,25,36,999,2009,25
4386,2,1,1,1,4,1,4,2,7,2,5,1,2003,2,3,1,290,888888,888888,88888,15,25,80,20,2009,30
4387,2,1,1,0,4,1,6,2,6,5,5,1,1991,4,3,1,340,888888,888888,88888,99999,24,60,18,2009,40
4388,2,2,1,1,2,1,3,1,6,1,3,8,1965,99,1,1,200,888888,888888,88888,0,20,40,0,2009,63
4389,2,1,0,1,4,1,10,1,6,2,5,1,1996,9,1,5,88888,888888,888888,580,42,16,33,0,2009,37
4390,2,2,1,1,2,1,4,3,14,3,5,5,2003,6,1,4,88888,888888,900,88888,0,13,24,0,2009,55
4391,2,1,1,1,4,1,10,2,5,5,5,1,2005,6,1,1,239,888888,888888,88888,60,19,40,0,2009,28
4392,2,1,1,1,4,1,10,1,16,1,2,8,2008,10,5,1,600,888888,888888,88888,99999,99,999,999,2009,60
4393,2,1,1,1,4,1,11,4,17,4,5,2,2002,4,3,1,281,888888,888888,88888,154,22,55,15,2009,31
4394,2,2,0,0,2,1,6,2,6,3,5,5,1997,10,1,4,88888,888888,800,88888,5,17,26,3,2009,59
4395,2,1,0,1,2,1,10,2,16,2,5,2,1995,3,1,1,200,888888,888888,88888,0,25,50,10,2009,43
4396,2,2,0,0,6,3,4,1,16,1,1,8,1972,8,5,1,50,888888,888888,88888,0,20,35,0,2009,69
4397,2,2,0,0,4,1,10,4,15,6,5,1,2006,4,3,1,253,888888,888888,88888,96,20,50,15,2009,28
4398,2,2,1,0,3,1,10,3,15,2,5,5,2008,4,1,4,88888,888888,1010,88888,23,20,40,0,2009,59
4399,2,2,0,0,3,1,6,3,12,4,5,4,2006,4,2,1,160,888888,888888,88888,0,24,38,0,2009,26
4400,2,1,0,0,2,1,8,2,5,3,5,1,2008,2,1,1,210,888888,888888,88888,3,20,10,1,2009,23
4401,2,2,0,0,6,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,21
4402,2,1,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,64
4403,2,2,0,0,2,1,3,2,6,5,5,5,2008,9,1,1,100,888888,888888,88888,0,25,36,0,2009,21
4404,2,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,69
4405,2,2,1,1,1,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,70
4406,2,1,1,1,4,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,67
4407,2,1,1,1,4,1,5,1,16,2,1,8,1996,6,5,1,300,888888,888888,88888,0,21,45,1,2009,37
4408,2,2,0,1,3,1,6,2,8,5,5,2,1988,4,3,1,360,888888,888888,88888,90,20,42,4,2009,41
4409,2,1,1,1,2,3,1,2,1,9,6,8,2005,4,5,4,88888,888888,1100,88888,0,18,34,999,2009,56
4410,2,1,1,1,2,1,3,1,6,2,5,1,2005,7,1,1,200,888888,888888,88888,0,25,56,6,2009,44
4411,2,2,0,0,6,1,4,2,7,4,5,4,2002,12,3,4,88888,888888,990,88888,23,21,40,0,2009,28
4412,2,2,0,0,3,1,10,4,14,3,5,4,2005,4,2,3,88888,8000,888888,88888,0,20,40,1,2009,23
4413,2,1,0,1,2,1,8,1,4,1,1,8,2001,5,5,3,88888,10000,888888,88888,0,25,50,999,2009,30
4414,2,2,0,0,4,2,10,2,15,4,5,5,2007,4,2,4,88888,888888,1000,88888,0,10,10,0,2009,21
4415,2,1,0,0,2,1,8,2,5,5,5,1,2006,4,3,1,155,888888,888888,88888,30,22,40,1,2009,20
4416,2,1,1,1,1,1,7,1,10,2,5,1,2002,9,1,3,88888,7000,888888,88888,0,25,60,0,2009,61
4417,2,2,0,0,3,2,3,2,6,5,5,5,2008,10,2,4,88888,888888,720,88888,6,12,12,0,2009,20
4418,2,2,0,0,4,1,6,2,8,5,5,1,2001,4,3,1,270,888888,888888,88888,180,20,41,6,2009,30
4419,2,1,1,1,2,1,4,1,16,2,5,5,2001,5,1,4,88888,888888,1300,88888,0,25,43,0,2009,24
4420,2,1,0,0,2,1,4,1,7,1,5,1,2005,3,1,1,100,888888,888888,88888,0,25,48,0,2009,37
4421,2,1,1,1,1,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,65
4422,2,2,0,0,4,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,23
4423,2,2,1,1,2,1,8,2,5,2,5,5,2007,4,1,4,88888,888888,1000,88888,2,23,34,0,2009,41
4424,2,2,1,1,1,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,79
4425,2,1,0,0,2,1,3,2,2,4,5,1,2004,3,1,1,150,888888,888888,88888,99999,24,60,7,2009,21
4426,2,2,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,74
4427,2,1,0,0,4,1,4,2,6,5,5,2,2004,4,3,1,160,888888,888888,88888,30,21,11,3,2009,27
4428,2,2,0,0,2,9,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,22
4429,2,1,1,1,2,1,8,1,4,1,6,8,1994,4,5,1,270,888888,888888,88888,5,25,51,3,2009,35
4430,2,2,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,62
4431,2,1,0,0,4,1,8,1,4,2,5,1,2008,12,1,1,300,888888,888888,88888,20,20,8,0,2009,26
4432,2,1,1,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,75
4433,2,2,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,86
4434,2,1,1,1,2,1,4,1,99,1,1,8,9999,99,5,9,88888,888888,888888,88888,99999,24,66,0,2009,61
4435,2,2,1,1,2,1,3,1,6,1,5,1,1977,9,1,1,130,888888,888888,88888,10,6,48,1,2009,63
4436,2,1,0,0,2,1,3,2,6,3,5,1,1997,4,3,1,180,888888,888888,88888,30,20,60,10,2009,31
4437,2,2,0,0,4,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,20
4438,2,2,1,1,2,4,3,2,6,3,5,1,1996,4,1,3,88888,9000,888888,88888,0,24,48,0,2009,59
4439,2,2,0,0,1,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,76
4440,2,2,0,0,1,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,71
4441,2,2,1,1,3,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,55
4442,2,1,0,0,6,1,4,1,7,1,3,8,9999,99,1,1,170,888888,888888,88888,0,27,60,999,2009,29
4443,2,2,0,1,6,1,10,3,14,4,5,1,2007,1,1,1,230,888888,888888,88888,90,23,45,1,2009,35
4444,2,1,0,0,4,1,5,2,6,4,5,2,1998,4,1,1,220,888888,888888,88888,55,24,55,6,2009,35
4445,2,2,0,0,3,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,33
4446,2,2,0,0,3,1,10,3,14,5,5,1,2005,4,1,1,170,888888,888888,88888,20,21,43,3,2009,25
4447,2,2,0,0,6,3,10,3,14,4,5,5,2005,4,9,4,88888,888888,1370,88888,0,13,12,0,2009,68
4448,2,2,1,0,2,1,3,1,6,1,1,8,1971,3,5,1,150,888888,888888,88888,0,30,70,999,2009,61
4449,2,1,0,0,2,1,4,2,16,4,5,5,2008,3,2,4,88888,888888,885,88888,0,22,45,1,2009,24
4450,2,1,0,0,9,1,99,2,4,2,5,1,2007,10,1,1,200,888888,888888,88888,100,24,42,2,2009,21
4451,2,2,0,0,3,1,10,3,15,2,5,2,2008,4,3,1,138,888888,888888,88888,52,22,60,999,2009,21
4452,2,1,0,0,4,1,10,4,15,6,5,1,2008,4,3,4,88888,888888,2580,88888,0,20,65,25,2009,32
4453,2,1,1,1,2,1,5,2,5,4,5,2,1989,1,2,1,400,888888,888888,88888,350,20,55,999,2009,57
4454,2,1,1,1,2,1,8,2,5,2,5,1,2003,6,1,3,88888,13000,888888,88888,40,23,40,999,2009,60
4455,2,1,1,1,1,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,74
4456,2,2,1,1,2,3,8,2,5,3,5,5,2008,4,1,4,88888,888888,660,88888,0,17,18,0,2009,59
4457,2,2,1,0,1,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,66
4458,2,1,0,0,4,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,22
4459,2,2,0,0,4,1,4,2,6,5,5,1,2005,4,1,1,200,888888,888888,88888,30,23,43,5,2009,26
4460,2,2,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,74
4461,2,1,0,0,2,1,4,1,7,2,3,8,2007,11,1,1,160,888888,888888,88888,0,23,54,0,2009,20
4462,2,2,0,0,4,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,21
4463,2,2,1,0,2,1,4,3,14,2,5,5,2008,11,1,4,88888,888888,800,88888,0,22,55,0,2009,69
4464,2,1,0,0,1,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,36
4465,2,1,0,0,3,1,8,1,5,2,3,8,2007,10,3,4,88888,888888,750,88888,2,20,40,0,2009,22
4466,2,2,0,0,3,5,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,28
4467,2,1,0,0,6,5,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,22
4468,2,1,0,0,2,1,4,2,7,3,5,1,1999,11,1,1,250,888888,888888,88888,0,25,40,0,2009,31
4469,2,1,0,0,2,1,3,2,6,4,5,5,2004,8,3,4,88888,888888,760,88888,16,22,45,5,2009,23
4470,2,2,0,0,3,4,99,9,99,9,9,8,9999,99,9,9,88888,888888,888888,88888,99999,99,999,999,2009,28
4471,2,1,1,1,3,1,7,2,10,4,5,1,1998,7,3,1,175,888888,888888,88888,0,20,40,2,2009,60
4472,2,2,1,1,6,3,8,3,18,4,5,5,2008,5,1,3,88888,6800,888888,88888,0,15,40,0,2009,68
4473,2,2,0,0,4,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,21
4474,2,2,1,1,2,1,6,4,14,6,5,4,9999,99,3,1,202,888888,888888,88888,0,21,30,0,2009,46
4475,2,2,0,0,3,1,4,1,7,2,5,6,2008,3,1,3,88888,13000,888888,88888,0,15,16,0,2009,25
4476,2,2,0,0,2,9,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,70
4477,2,1,0,0,2,1,3,2,6,5,5,5,2008,9,1,4,88888,888888,750,88888,0,22,40,10,2009,23
4478,2,1,0,0,4,2,4,2,14,2,5,5,2005,8,5,3,88888,6500,888888,88888,0,10,30,0,2009,22
4479,2,2,0,0,1,1,4,1,7,2,5,5,2005,7,5,1,110,888888,888888,88888,0,24,31,999,2009,19
4480,2,1,0,0,4,1,6,2,8,5,5,1,2008,4,3,1,200,888888,888888,88888,40,20,60,12,2009,23
4481,2,2,0,1,3,1,10,3,14,4,5,1,1994,5,1,1,245,888888,888888,88888,80,23,40,0,2009,51
4482,2,1,1,1,4,1,4,2,7,5,5,1,1986,10,1,1,310,888888,888888,88888,100,21,50,0,2009,49
4483,2,2,1,1,1,1,4,2,16,2,6,8,2008,9,1,4,88888,888888,1100,88888,112,22,40,0,2009,24
4484,2,2,0,1,6,1,6,2,6,5,5,1,1983,12,3,1,313,888888,888888,88888,119,20,39,0,2009,44
4485,2,1,0,0,4,1,4,1,7,2,5,1,2008,1,1,1,160,888888,888888,88888,0,24,40,0,2009,26
4486,2,1,1,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,66
4487,2,2,0,0,4,1,3,2,6,5,5,1,2003,4,3,1,200,888888,888888,88888,100,22,10,2,2009,28
4488,2,2,0,0,6,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,36
4489,2,1,1,1,2,1,4,1,7,1,1,8,1972,12,5,1,250,888888,888888,88888,0,24,75,999,2009,57
4490,2,1,0,0,4,5,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,22
4491,2,1,0,0,4,1,4,1,7,2,5,1,2002,4,9,1,149,888888,888888,88888,20,23,60,10,2009,28
4492,2,2,0,0,4,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,24
4493,2,1,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,24
4494,2,2,0,0,3,1,3,2,13,2,5,6,2005,2,2,4,88888,888888,1190,88888,20,23,40,0,2009,25
4495,2,2,1,1,3,1,4,2,16,2,5,5,2004,2,1,4,88888,888888,800,88888,0,20,20,1,2009,46
4496,2,2,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,78
4497,2,2,1,1,4,5,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,44
4498,2,2,0,0,2,3,6,1,5,1,3,8,2002,5,1,1,200,888888,888888,88888,60,20,35,0,2009,63
4499,2,1,0,0,2,1,8,2,5,4,5,1,2004,10,1,1,200,888888,888888,88888,64,20,38,7,2009,25
4500,2,1,1,1,2,1,8,2,5,3,5,1,2003,9,1,1,300,888888,888888,88888,75,23,50,10,2009,39
4501,2,1,1,1,6,1,8,2,5,4,5,5,2008,10,1,4,88888,888888,999999,88888,99999,16,30,0,2009,54
4502,2,2,0,0,2,1,3,2,16,4,5,1,2000,99,1,1,200,888888,888888,88888,15,26,50,999,2009,28
4503,2,2,1,1,3,1,3,1,6,2,5,5,2008,6,1,4,88888,888888,700,88888,0,23,36,999,2009,56
4504,2,2,1,0,3,1,99,2,6,9,5,5,9999,99,1,3,88888,5150,888888,88888,0,26,50,12,2009,61
4505,2,1,0,0,2,1,4,2,16,4,5,4,2007,10,2,1,175,888888,888888,88888,0,22,52,7,2009,21
4506,2,1,1,1,6,1,10,3,14,3,5,1,1990,4,1,1,152,888888,888888,88888,40,20,999,999,2009,39
4507,2,2,0,0,6,1,10,3,14,4,5,5,2008,5,1,4,88888,888888,920,88888,4,19,20,999,2009,52
4508,2,1,1,1,4,1,8,2,10,2,5,1,1988,10,1,1,220,888888,888888,88888,6,30,72,999,2009,46
4509,2,2,1,0,3,1,6,3,15,2,5,5,2007,3,1,4,88888,888888,700,88888,0,20,35,0,2009,26
4510,2,2,1,0,1,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,68
4511,2,1,0,0,1,3,4,2,16,1,5,5,2008,3,1,4,88888,888888,650,88888,0,5,5,999,2009,74
4512,2,2,0,0,2,1,3,2,6,1,5,5,2008,5,1,4,88888,888888,650,88888,0,27,36,3,2009,40
4513,2,2,0,0,4,1,6,4,17,6,5,1,1999,4,3,1,180,888888,888888,88888,80,20,40,0,2009,32
4514,2,1,0,0,2,1,8,1,5,2,5,1,9999,99,9,9,88888,888888,888888,88888,99999,99,999,999,2009,38
4515,2,2,1,0,2,1,8,1,4,1,9,8,9999,99,9,9,88888,888888,888888,88888,99999,99,999,999,2009,59
4516,2,1,1,1,2,1,9,2,11,4,5,1,2002,5,1,1,200,888888,888888,88888,20,20,44,4,2009,31
4517,2,2,0,1,2,1,6,2,6,3,5,4,1997,3,1,4,88888,888888,980,88888,0,20,40,0,2009,56
4518,2,2,0,0,2,1,3,2,6,3,5,5,2006,1,9,4,88888,888888,625,88888,0,25,54,1,2009,26
4519,2,2,0,0,1,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,73
4520,2,1,0,0,2,1,1,1,2,2,5,5,2007,12,1,3,88888,8000,888888,88888,0,20,40,0,2009,39
4521,2,1,0,0,2,1,3,2,6,5,5,5,2007,5,1,4,88888,888888,650,88888,0,21,24,0,2009,49
4522,2,1,1,1,2,1,3,1,6,1,5,1,2005,2,1,1,250,888888,888888,88888,0,25,8,1,2009,52
4523,2,2,0,0,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,60
4524,2,1,0,0,4,1,10,2,5,2,5,1,2007,11,1,1,145,888888,888888,88888,5,26,54,6,2009,25
4525,2,2,0,0,4,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,20
4526,2,1,0,0,4,2,3,1,6,2,5,5,2008,7,1,4,88888,888888,630,88888,0,20,27,0,2009,20
4527,2,2,0,0,2,1,6,2,8,2,5,6,2008,9,2,4,88888,888888,1000,88888,0,20,8,1,2009,25
4528,2,1,0,0,6,1,1,1,1,2,1,8,2006,4,1,1,200,888888,888888,88888,0,20,49,0,2009,23
4529,2,2,0,1,2,1,10,2,14,3,5,1,2004,4,1,1,240,888888,888888,88888,42,23,58,2,2009,29
4530,2,2,1,1,6,1,4,1,16,1,5,5,2008,5,1,1,50,888888,888888,88888,0,12,24,999,2009,23
4531,2,2,1,1,3,1,6,2,18,2,5,1,1991,8,1,1,220,888888,888888,88888,42,25,49,6,2009,63
4532,2,1,0,0,2,5,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,29
4533,2,2,1,1,2,1,8,2,5,4,5,1,2001,9,3,1,125,888888,888888,88888,55,23,58,2,2009,42
4534,2,1,0,0,2,1,8,2,5,5,5,6,2008,6,1,4,88888,888888,950,88888,0,18,60,10,2009,21
4535,2,2,1,1,2,1,5,1,16,1,1,8,9999,99,1,5,88888,888888,888888,600,0,25,36,0,2009,68
4536,2,1,0,0,6,1,4,2,16,3,5,1,2008,4,1,1,170,888888,888888,88888,0,26,10,2,2009,23
4537,2,2,0,0,2,1,6,2,6,4,5,1,2007,4,1,1,125,888888,888888,88888,23,22,65,11,2009,20
4538,2,1,0,1,2,1,3,1,6,9,5,1,2005,4,1,1,200,888888,888888,88888,32,25,54,999,2009,24
4539,2,2,1,1,2,1,4,1,7,1,1,8,1987,99,5,9,88888,888888,888888,88888,0,25,30,0,2009,58
4540,2,1,0,0,9,1,4,1,18,1,6,8,2003,3,5,3,88888,7500,888888,88888,0,20,40,2,2009,31
4541,2,1,0,0,4,1,99,2,5,4,5,1,1998,4,3,9,88888,888888,888888,88888,99999,99,999,999,2009,33
4542,2,1,0,0,2,5,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,48
4543,2,2,0,1,2,1,4,2,7,3,5,1,2003,3,1,1,133,888888,888888,88888,150,24,42,3,2009,23
4544,2,2,0,0,1,3,4,1,7,1,1,8,1982,4,5,9,88888,888888,888888,88888,99999,23,40,999,2009,62
4545,2,2,1,1,2,1,6,2,8,5,5,1,2003,5,3,1,205,888888,888888,88888,60,20,41,5,2009,49
4546,2,1,0,0,3,1,4,2,16,4,5,5,2008,7,1,1,90,888888,888888,88888,0,23,30,0,2009,24
4547,2,2,1,1,2,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,36
4548,2,2,0,0,6,1,6,1,6,2,5,1,2008,12,3,4,88888,888888,690,88888,0,25,48,0,2009,33
5001,2,2,0,0,4,1,4,2,7,2,5,5,2008,11,1,4,88888,888888,1000,88888,0,20,32,999,2009,22
5002,2,1,0,0,2,5,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,26
5003,2,1,1,0,2,1,8,2,5,4,5,1,2006,9,1,1,250,888888,888888,88888,20,21,40,0,2009,59
5004,2,2,0,0,4,6,88,8,88,8,8,8,8888,88,8,8,88888,888888,888888,88888,88888,88,888,888,2009,23
5005,2,1,1,1,4,2,7,2,10,5,5,6,2006,9,2,4,88888,888888,1020,88888,0,20,25,0,2009,25
5006,2,1,0,0,2,1,4,2,7,2,5,1,2006,2,2,1,232,888888,888888,88888,60,22,12,999,2009,32
5007,2,1,0,0,3,1,99,2,12,2,5,4,2003,3,1,1,390,888888,888888,88888,0,26,90,999,2009,35
5008,2,2,0,0,4,2,4,2,7,5,5,5,2007,4,9,4,88888,888888,900,88888,0,16,16,0,2009,20
5009,2,2,0,0,4,1,10,3,15,4,5,4,2005,4,3,1,150,888888,888888,88888,99999,22,10,3,2009,24
5010,2,1,1,1,6,1,7,2,10,5,5,4,2004,99,2,1,300,888888,888888,88888,0,20,60,0,2009,37
5011,2,2,1,1,6,1,6,2,11,3,5,5,2008,1,2,4,88888,888888,1800,88888,0,20,32,0,2009,43
5012,2,2,1,0,2,3,6,2,99,9,6,8,2007,10,5,1,80,888888,888888,88888,0,6,20,0,2009,65
5013,2,1,0,0,3,2,99,9,99,9,9,8,9999,99,9,4,88888,888888,900,88888,0,16,7,0,2009,20
5014,2,2,1,0,1,3,4,9,99,9,5,5,1998,3,1,1,25,888888,888888,88888,0,4,5,0,2009,78
5015,2,1,0,1,4,1,3,2,5,5,5,2,2005,2,1,1,400,888888,888888,88888,220,22,50,12,2009,38
5016,2,1,1,1,2,1,4,2,16,4,5,5,2008,9,1,4,88888,888888,800,88888,0,20,40,0,2009,62
5017,2,2,0,0,4,2,99,9,99,9,9,8,9999,99,9,4,88888,888888,950,88888,99999,15,25,999,2009,23
5018,2,1,1,1,2,1,7,2,10,2,5,1,1996,3,1,1,260,888888,888888,88888,0,27,78,14,2009,46
5019,2,1,1,1,1,1,4,2,9,3,5,5,2006,9,1,4,88888,888888,1000,88888,0,18,15,0,2009,65
5020,2,2,1,1,2,1,3,1,6,1,5,1,1968,4,1,1,300,888888,888888,88888,0,27,56,0,2009,60
